24, 12, 23, 35, -11, -80, -16, 20, -32, 37, 108, -75
32, 4, 21, 29, 8, -70, -16, 3, -9, 15, 107, -58
-6, 17, 32, 27, 5, -77, -15, 10, -15, -15, 87, -74
-62, 58, 40, 27, 5, -32, 31, 64, -8, 4, -49, -15
-77, 48, 29, 25, 17, 2, 45, 61, -3, 32, -34, -37
-78, 44, 35, 23, 36, -6, 26, 55, -22, 36, -32, -23
-82, 37, 24, 3, 12, -7, 42, 57, -5, 29, -15, 5
-88, 19, 13, -5, -3, -7, 55, 56, 40, 63, -26, 28
-101, 12, 7, -6, -11, -11, 14, 16, 55, 91, -7, 23
-104, 17, -5, -13, -12, -28, 16, 22, 51, 62, 12, 6
-103, 18, 4, 5, -4, -50, 24, 45, 17, 64, 6, 24
-102, 12, 1, -10, 27, -28, 25, 61, 24, 108, 15, 45
-102, -1, -4, -6, 19, -20, 39, 52, 24, 32, -6, 47
-96, -3, 3, 10, -5, -21, 37, 74, 25, 3, 4, 52
-84, -11, -22, 36, -16, -31, 54, 88, 28, 16, 26, 41
-73, 7, -6, 68, 12, -28, 90, 81, -7, 26, -9, -1
-29, 43, -2, 98, -34, -39, 17, -55, 6, 8, 56, -28
-1, 40, -9, 104, -48, -39, -3, -61, 14, -42, 115, -42
9, 21, -1, 72, -48, -70, -13, -38, 7, -67, 125, -81
9, 12, 18, 60, -24, -92, -7, -20, 5, -55, 127, -93
8, -8, 24, 44, -4, -104, -16, -9, -22, -21, 96, -101
49, -29, 8, 26, -73, -85, 9, 17, -25, 41, 52, -89
72, -45, 0, 6, -101, -87, 11, 19, -7, 54, 41, -100
78, -55, 5, 5, -98, -68, 30, 3, 11, 48, 25, -92
80, -52, 10, 7, -101, -50, 30, -13, 22, 52, 16, -72
80, -57, 18, 6, -104, -41, 34, -15, 32, 54, 6, -65
77, -62, 18, 3, -117, -47, 17, -33, 22, 36, -9, -63
79, -63, 27, 6, -113, -34, 20, -36, 25, 39, 1, -50
77, -67, 31, 6, -105, -24, 14, -38, 18, 30, -1, -44
72, -63, 41, 8, -104, -13, 11, -33, 25, 32, 8, -37
68, -63, 50, 4, -106, 0, 6, -40, 21, 20, 12, -18
65, -65, 57, 0, -115, -3, -3, -38, 28, 23, 18, -17
60, -69, 61, -2, -118, -5, -18, -46, 25, 18, 25, -17
52, -63, 67, 2, -107, 10, -28, -57, 23, 24, 38, 5
41, -63, 75, 8, -109, 5, -35, -62, 8, 9, 47, 23
37, -59, 83, 8, -106, 8, -38, -53, 2, 1, 46, 25
30, -62, 88, 4, -102, 20, -43, -62, 8, 24, 55, 23
26, -49, 85, -2, -99, 30, -31, -41, 14, 37, 54, 8
26, -48, 80, 0, -106, 17, -35, -40, 12, 21, 45, -9
24, -53, 78, 14, -88, 26, -36, -47, 17, 18, 46, -8
27, -46, 78, 16, -94, 17, -24, -43, 34, 8, 50, -6
34, -50, 64, 17, -107, 9, -14, -36, 49, 20, 60, -5
40, -52, 53, 18, -112, 6, 2, -58, 51, 16, 42, -29
48, -46, 37, 14, -120, -9, 31, -40, 50, 30, 45, -43
51, -38, 12, 10, -118, -16, 43, -30, 35, 37, 35, -62
51, -32, -9, 23, -101, -25, 56, 0, 28, 48, 51, -64
53, -25, -22, 29, -94, -35, 59, 22, 0, 44, 48, -62
52, -20, -35, 33, -86, -35, 54, 39, -24, 56, 48, -53
52, -13, -45, 43, -85, -33, 41, 53, -35, 55, 28, -32
49, -15, -61, 47, -96, -26, 35, 67, -51, 52, 13, -17
45, -4, -66, 59, -89, -14, 28, 82, -43, 61, 15, -6
41, 9, -74, 73, -99, -23, 9, 69, -50, 52, 14, -12
38, 12, -79, 78, -103, -38, 0, 54, -56, 61, 15, -5
37, 12, -78, 81, -105, -51, -1, 58, -48, 66, 21, -9
35, 16, -66, 89, -93, -57, -9, 54, -36, 70, 39, -27
31, 8, -55, 87, -81, -55, -15, 39, -26, 67, 72, -34
26, 1, -44, 75, -75, -52, -14, 35, -19, 43, 59, -54
21, -17, -32, 59, -58, -33, -6, 41, -22, 42, 53, -64
3, -25, 14, 30, -8, -18, -8, 43, -70, 47, 60, -26
-12, -30, 43, 4, 30, -42, 24, 17, -62, 51, 36, -21
-24, -37, 64, 4, 25, -61, 63, -9, -48, 64, 31, -62
-35, -50, 66, 3, 40, -61, 51, -7, -26, 63, 32, -69
-46, -46, 55, -3, 34, -41, 49, -6, 9, 67, 23, -55
-67, -47, 52, -30, 14, -61, 70, 32, 56, 77, 39, -44
-70, -48, 39, -34, 22, -75, 54, 37, 52, 76, 8, -37
-77, -81, 23, -30, 38, -58, 73, 34, 85, 100, 30, -38
-74, -63, 30, -41, 35, -67, 67, 8, 65, 66, 29, -40
-73, -47, 39, -33, -1, -100, 45, 3, 53, 102, 42, 1
-72, -49, 35, -31, -2, -128, 50, 12, 42, 59, 18, 6
-74, -62, 27, -35, 9, -116, 59, 16, 26, 33, -5, -17
-73, -66, 37, -11, 39, -85, 26, -34, 4, 4, -4, -63
-72, -61, 51, 3, 25, -103, 16, -40, 33, 29, -5, -61
-72, -52, 66, 6, 25, -97, 31, -2, 17, 52, 29, -31
-73, -56, 51, -16, 24, -78, 35, -19, 15, 51, 40, -31
-74, -62, 36, -29, 26, -84, 36, -14, 23, 51, 22, -37
-69, -59, 55, -23, 24, -111, 55, 37, 39, 43, 16, -26
-70, -61, 67, -13, 37, -93, 66, 34, 36, 18, 5, -16
-68, -55, 48, -25, 38, -66, 38, -53, 3, 32, 18, -37
-71, -51, 45, -37, 31, -61, 70, -33, -3, 31, 2, -47
-79, -49, 49, -43, 55, -83, 86, 16, -25, 20, -28, -33
-89, -61, 61, -39, 55, -77, 83, 11, -3, 59, -17, -57
-94, -61, 50, -43, 17, -87, 74, 5, 43, 75, 1, -88
-87, -59, 53, -33, 27, -88, 72, 13, 41, 64, -2, -75
-87, -63, 49, -27, 45, -73, 49, -29, 0, 66, 18, -49
-88, -46, 52, -24, 45, -56, 59, 13, 12, 32, 11, -48
-88, -37, 48, -12, 41, -66, 74, 23, 29, 48, 30, -7
-95, -37, 50, -9, 18, -84, 71, -17, 31, 40, 52, 3
-102, -28, 40, -10, 26, -74, 43, -18, 38, 58, 61, -10
-99, 11, 29, 2, 22, -76, 16, -35, 9, 71, 87, -22
-86, -5, 44, -10, -6, -86, 33, -19, 37, 89, 64, -7
-86, -45, 54, -2, -4, -80, 33, 16, 82, 100, 55, 7
-100, -32, 47, 8, 19, -71, 11, -5, 56, 60, 32, -22
-120, 14, 25, 26, 28, -35, 32, 6, 29, 58, 20, -26
-128, 21, 10, 1, 19, -21, 25, 11, 30, 55, -4, -4
-124, 41, 9, 23, -1, -49, 25, 12, 54, 69, -11, -13
-121, 38, 15, 31, 2, -57, 6, 23, 59, 79, -7, 10
-114, 45, 13, 24, -2, -34, 0, 20, 58, 73, -11, 15
-118, 36, 13, 3, -44, -34, 13, 14, 35, 77, 35, 17
-124, 38, 19, 0, -42, -23, 39, 25, 22, 57, 52, 0
-117, 48, 22, 2, -17, -34, 27, 22, 47, 106, 41, -11
-121, 32, 3, 10, 6, -40, 33, 21, 28, 126, 58, 19
-122, 36, 11, 16, 15, -26, 47, 33, 50, 72, 13, 20
-117, 40, 19, 13, -1, -50, 39, 47, 58, 69, 6, 4
-114, 49, 17, -14, -16, -31, 30, 36, 41, 58, 21, 1
-123, 31, 11, -15, -18, -35, 39, 38, 66, 52, 3, 29
-123, 26, 21, -2, -24, -65, 29, 20, 50, 62, -16, 10
-120, 38, 28, -3, -39, -92, -4, 12, 41, 76, 1, 18
-122, 35, 25, 12, -17, -74, 0, -13, 27, 60, 52, 49
-122, 42, 28, 4, -4, -60, -3, -9, 25, 75, 45, 21
-122, 38, 15, -2, 17, -31, 4, -5, 20, 67, 45, 1
-116, 56, 20, -13, 2, -25, -13, 9, 25, 91, 32, 8
-117, 52, 25, -9, -2, -37, 4, 25, 58, 120, 19, 12
-117, 37, 12, 4, 17, -52, 12, 29, 17, 66, 18, -3
-121, 29, 20, 49, 11, -51, 18, 36, 15, 55, 27, 28
-118, 30, 10, 47, 12, -34, 26, -1, 21, 59, 24, 49
-113, 38, 3, 23, 35, -34, 16, -8, 22, 87, 1, 61
-109, 40, 0, -5, 25, -34, 25, 28, 7, 95, -4, 42
-120, 18, 5, -6, -11, -31, 12, 25, 19, 40, -26, 26
-114, 17, -4, -8, -13, -52, -33, 6, 51, 69, 13, 48
-114, 33, 1, -21, -5, -58, -14, 25, 19, 49, 26, 26
-118, 44, -3, -8, 13, -27, -8, -1, 35, 23, 31, 40
-123, 39, -9, -14, 33, -25, -6, -10, 41, 83, 24, 32
-119, 34, -5, 14, 7, -27, -8, 16, 53, 58, 21, 17
-123, 21, -7, 16, 4, -34, 17, 43, 69, 30, 46, 13
-116, 35, -1, 11, 12, -36, 19, 7, 11, 48, 40, 21
-123, 26, -12, -23, -13, -14, 35, -3, -4, 63, 25, 0
-123, 14, -8, 6, -4, -5, 45, 26, 53, 96, 9, 21
-124, 21, 13, 11, -10, -58, 30, 47, 72, 90, -1, 51
-123, 25, 5, -9, -20, -38, 41, 48, 21, 66, -4, 24
-123, 32, -5, -3, -15, -25, 37, 50, 7, 62, -23, 6
-124, 36, -3, -13, -4, -16, 24, 1, 32, 55, 4, 18
-125, 38, 1, -15, 28, -32, 21, -17, 21, 45, 13, 15
-125, 17, -6, 0, 51, -22, 18, -10, 9, 49, -2, -3
-123, 21, -12, -22, 21, -7, 43, -9, 20, 72, -15, 35
-121, 30, -9, -40, -2, -13, 32, 0, 27, 33, -3, 38
-123, 25, 2, -11, -3, -29, 37, 11, 12, 35, -34, -2
-123, 17, 0, -4, 10, -5, 73, 31, 35, 60, -18, 49
-121, 7, -9, -18, -11, 6, 61, 20, 36, 24, 4, 32
-122, 19, -17, -11, -28, -43, 44, 36, 18, 24, -21, 2
-116, 14, -30, -44, -10, -9, 17, 15, 20, 44, -18, -26
-95, -11, -31, -71, 26, 87, 16, 17, 34, 86, 26, 4
-102, 0, -24, -69, 7, 44, -24, -13, 25, 115, 46, -2
-106, 21, -11, -18, 9, 12, 1, 22, 73, 127, 41, 17
-95, 13, -24, -46, 20, 57, 31, 19, 41, 84, 69, 18
-68, 42, -23, -54, 27, 93, 26, 33, 11, 18, 3, -15
-11, 59, -51, -116, 37, 99, 1, 6, 28, -7, -47, -54
20, 59, -54, -128, 49, 116, 10, 12, 46, 14, -36, -49
20, 66, -56, -125, 47, 111, 7, -11, 28, 10, -41, -46
41, 63, -77, -119, 28, 108, -20, 12, 16, -14, -43, -43
69, 13, -71, -119, 32, 104, -25, 10, 22, -11, -35, -51
82, 4, -65, -116, 38, 109, -25, 22, 30, -14, -36, -55
86, -2, -66, -112, 30, 91, -32, 20, 30, -35, -43, -52
92, 4, -66, -97, 44, 97, -23, 27, 45, -39, -27, -46
93, 4, -68, -98, 37, 70, -23, 30, 46, -62, -27, -46
94, 1, -67, -90, 37, 59, -13, 41, 52, -84, -24, -45
95, 1, -62, -89, 27, 35, -13, 46, 48, -85, -4, -47
96, 1, -57, -83, 23, 20, -19, 53, 51, -80, 10, -50
88, 7, -51, -75, 14, 0, -42, 52, 66, -67, 17, -53
77, 18, -43, -52, 10, -20, -55, 41, 75, -52, 33, -41
53, 27, -32, -33, 26, -23, -65, 36, 78, -51, 49, -36
6, 42, -19, 2, 69, -7, -48, 24, 54, -37, 33, -51
-26, 67, -22, 30, 66, -21, -19, 14, 35, -16, -33, -53
-47, 83, -1, 23, 61, -17, -20, 31, 25, -23, -58, -38
-65, 80, 7, 35, 52, -15, -20, 20, 27, -9, -77, -60
-63, 79, 17, 30, 69, -22, -15, 27, 35, -1, -77, -66
-64, 69, 21, 11, 53, -7, -11, 37, 38, -4, -52, -47
-56, 46, 16, 28, 28, -4, -3, 31, 31, -14, -40, -15
-51, 23, 6, 24, 53, 25, -21, 28, 5, -16, -20, -4
-13, 13, -10, 9, 22, -25, -25, 30, 40, -30, 39, -21
32, 17, -18, -3, -16, -51, -18, 54, 38, -30, 47, -64
61, 16, -23, 0, -36, -54, -20, 70, 35, -24, 69, -66
75, 2, -27, -16, -49, -71, -15, 62, 26, -40, 70, -81
82, -2, -25, -18, -42, -67, 5, 57, 36, -46, 83, -75
82, -9, -27, -23, -30, -62, 5, 53, 47, -51, 77, -71
84, -12, -20, -18, -17, -52, -10, 48, 34, -41, 60, -37
79, -9, -28, 7, -31, -27, -38, 63, 11, -16, 43, 0
68, 6, -47, 45, -56, -10, -62, 81, -1, 7, 54, 1
47, 29, -68, 83, -39, -17, -58, 71, -35, 10, 80, -3
40, 51, -75, 84, -33, -60, -43, 77, -34, 34, 75, -26
43, 51, -79, 81, -39, -70, -40, 74, -35, 47, 51, -17
46, 56, -77, 76, -40, -78, -34, 81, -25, 57, 45, -13
44, 51, -87, 70, -40, -86, -35, 63, -27, 44, 42, -25
38, 54, -88, 81, -33, -80, -35, 72, -30, 51, 58, -17
27, 54, -81, 86, -20, -76, -29, 81, -36, 60, 60, -7
-11, 74, -61, 62, -11, -106, -19, 73, -41, 47, 41, -5
-28, 83, -47, 46, -9, -126, 9, 27, -16, 66, 36, 12
-40, 74, -24, 49, 7, -114, 25, 54, 1, 63, 53, 5
-15, 64, -55, 59, -8, -88, -7, 61, -30, 60, 58, -4
-25, 56, -50, 57, 0, -103, 4, 75, -8, 86, 87, 22
-73, 39, -12, 47, -10, -91, 54, 98, 58, 77, 48, 34
-83, 11, -22, 51, -29, -79, 46, 76, 58, 94, 62, -10
-87, 21, -23, 31, -26, -81, 16, 94, 45, 88, 14, -9
-90, 42, 1, 21, 15, -60, 49, 91, 42, 24, -16, 13
-89, 41, 7, 28, 15, -59, 45, 66, 39, 19, -3, 25
